id,domain,prompt
622,factual_recall,"State concise facts about how a embedding is used in machine learning, then factorize with a latent map example while preserving neighborhood topology. [benchmark_id=factual_recall_022]"
623,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then project with a distance matrix example across two scales. [benchmark_id=factual_recall_023]"
624,factual_recall,"State concise facts about how a distance matrix is used in machine learning, then project with a projection example with sparse observations. [benchmark_id=factual_recall_024]"
625,factual_recall,"State concise facts about how a geodesic is used in machine learning, then optimize with a operator example with sparse observations. [benchmark_id=factual_recall_025]"
626,factual_recall,"State concise facts about how a basis is used in machine learning, then align with a graph example under rotational invariance. [benchmark_id=factual_recall_026]"
627,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then normalize with a basis example under noisy measurements. [benchmark_id=factual_recall_027]"
628,factual_recall,"State concise facts about how a kernel is used in machine learning, then factorize with a operator example across two scales. [benchmark_id=factual_recall_028]"
629,factual_recall,"State concise facts about how a trajectory is used in machine learning, then project with a tensor example under rotational invariance. [benchmark_id=factual_recall_029]"
630,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then factorize with a kernel example under noisy measurements. [benchmark_id=factual_recall_030]"
631,factual_recall,"State concise facts about how a tensor is used in machine learning, then factorize with a geodesic example under fixed token budget. [benchmark_id=factual_recall_031]"
632,factual_recall,"State concise facts about how a manifold is used in machine learning, then cluster with a graph example under noisy measurements. [benchmark_id=factual_recall_032]"
633,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then interpolate with a basis example under noisy measurements. [benchmark_id=factual_recall_033]"
634,factual_recall,"State concise facts about how a tensor is used in machine learning, then project with a distance matrix example while preserving neighborhood topology. [benchmark_id=factual_recall_034]"
635,factual_recall,"State concise facts about how a graph is used in machine learning, then normalize with a coordinate frame example across two scales. [benchmark_id=factual_recall_035]"
636,factual_recall,"State concise facts about how a graph is used in machine learning, then stabilize with a latent map example with bounded curvature. [benchmark_id=factual_recall_036]"
637,factual_recall,"State concise facts about how a polytope is used in machine learning, then decompose with a tensor example across two scales. [benchmark_id=factual_recall_037]"
638,factual_recall,"State concise facts about how a tensor is used in machine learning, then compare with a projection example with sparse observations. [benchmark_id=factual_recall_038]"
639,factual_recall,"State concise facts about how a polytope is used in machine learning, then interpolate with a coordinate frame example across two scales. [benchmark_id=factual_recall_039]"
640,factual_recall,"State concise facts about how a tensor is used in machine learning, then project with a operator example with bounded curvature. [benchmark_id=factual_recall_040]"
641,factual_recall,"State concise facts about how a polytope is used in machine learning, then align with a geodesic example with bounded curvature. [benchmark_id=factual_recall_041]"
642,factual_recall,"State concise facts about how a vector field is used in machine learning, then align with a basis example under rotational invariance. [benchmark_id=factual_recall_042]"
643,factual_recall,"State concise facts about how a projection is used in machine learning, then project with a embedding example with sparse observations. [benchmark_id=factual_recall_043]"
644,factual_recall,"State concise facts about how a distance matrix is used in machine learning, then stabilize with a geodesic example with bounded curvature. [benchmark_id=factual_recall_044]"
645,factual_recall,"State concise facts about how a kernel is used in machine learning, then align with a graph example under noisy measurements. [benchmark_id=factual_recall_045]"
646,factual_recall,"State concise facts about how a tensor is used in machine learning, then compare with a polytope example under noisy measurements. [benchmark_id=factual_recall_046]"
647,factual_recall,"State concise facts about how a geodesic is used in machine learning, then decompose with a polytope example while preserving neighborhood topology. [benchmark_id=factual_recall_047]"
648,factual_recall,"State concise facts about how a latent map is used in machine learning, then transform with a basis example under rotational invariance. [benchmark_id=factual_recall_048]"
649,factual_recall,"State concise facts about how a graph is used in machine learning, then cluster with a embedding example with bounded curvature. [benchmark_id=factual_recall_049]"
650,factual_recall,"State concise facts about how a tensor is used in machine learning, then cluster with a trajectory example under noisy measurements. [benchmark_id=factual_recall_050]"
651,factual_recall,"State concise facts about how a graph is used in machine learning, then factorize with a graph example under rotational invariance. [benchmark_id=factual_recall_051]"
652,factual_recall,"State concise facts about how a graph is used in machine learning, then interpolate with a projection example with bounded curvature. [benchmark_id=factual_recall_052]"
653,factual_recall,"State concise facts about how a kernel is used in machine learning, then decompose with a geodesic example while preserving neighborhood topology. [benchmark_id=factual_recall_053]"
654,factual_recall,"State concise facts about how a operator is used in machine learning, then align with a tensor example under rotational invariance. [benchmark_id=factual_recall_054]"
655,factual_recall,"State concise facts about how a latent map is used in machine learning, then compare with a basis example under fixed token budget. [benchmark_id=factual_recall_055]"
656,factual_recall,"State concise facts about how a polytope is used in machine learning, then align with a latent map example under noisy measurements. [benchmark_id=factual_recall_056]"
657,factual_recall,"State concise facts about how a vector field is used in machine learning, then cluster with a kernel example under noisy measurements. [benchmark_id=factual_recall_057]"
658,factual_recall,"State concise facts about how a graph is used in machine learning, then project with a operator example across two scales. [benchmark_id=factual_recall_058]"
659,factual_recall,"State concise facts about how a latent map is used in machine learning, then transform with a trajectory example with contrastive supervision. [benchmark_id=factual_recall_059]"
660,factual_recall,"State concise facts about how a trajectory is used in machine learning, then normalize with a vector field example with sparse observations. [benchmark_id=factual_recall_060]"
661,factual_recall,"State concise facts about how a polytope is used in machine learning, then project with a projection example under noisy measurements. [benchmark_id=factual_recall_061]"
662,factual_recall,"State concise facts about how a trajectory is used in machine learning, then decompose with a latent map example with sparse observations. [benchmark_id=factual_recall_062]"
663,factual_recall,"State concise facts about how a vector field is used in machine learning, then align with a distance matrix example under fixed token budget. [benchmark_id=factual_recall_063]"
664,factual_recall,"State concise facts about how a embedding is used in machine learning, then transform with a distance matrix example across two scales. [benchmark_id=factual_recall_064]"
665,factual_recall,"State concise facts about how a projection is used in machine learning, then project with a projection example across two scales. [benchmark_id=factual_recall_065]"
666,factual_recall,"State concise facts about how a polytope is used in machine learning, then cluster with a vector field example with sparse observations. [benchmark_id=factual_recall_066]"
667,factual_recall,"State concise facts about how a polytope is used in machine learning, then optimize with a operator example across two scales. [benchmark_id=factual_recall_067]"
668,factual_recall,"State concise facts about how a geodesic is used in machine learning, then perturb with a polytope example across two scales. [benchmark_id=factual_recall_068]"
669,factual_recall,"State concise facts about how a tensor is used in machine learning, then stabilize with a basis example with bounded curvature. [benchmark_id=factual_recall_069]"
670,factual_recall,"State concise facts about how a kernel is used in machine learning, then compare with a manifold example with sparse observations. [benchmark_id=factual_recall_070]"
671,factual_recall,"State concise facts about how a latent map is used in machine learning, then optimize with a distance matrix example while preserving neighborhood topology. [benchmark_id=factual_recall_071]"
672,factual_recall,"State concise facts about how a projection is used in machine learning, then compare with a projection example under noisy measurements. [benchmark_id=factual_recall_072]"
673,factual_recall,"State concise facts about how a distance matrix is used in machine learning, then normalize with a trajectory example under rotational invariance. [benchmark_id=factual_recall_073]"
674,factual_recall,"State concise facts about how a trajectory is used in machine learning, then cluster with a operator example under rotational invariance. [benchmark_id=factual_recall_074]"
675,factual_recall,"State concise facts about how a projection is used in machine learning, then optimize with a tensor example under noisy measurements. [benchmark_id=factual_recall_075]"
676,factual_recall,"State concise facts about how a geodesic is used in machine learning, then perturb with a polytope example with contrastive supervision. [benchmark_id=factual_recall_076]"
677,factual_recall,"State concise facts about how a graph is used in machine learning, then interpolate with a projection example under noisy measurements. [benchmark_id=factual_recall_077]"
678,factual_recall,"State concise facts about how a graph is used in machine learning, then normalize with a kernel example under fixed token budget. [benchmark_id=factual_recall_078]"
679,factual_recall,"State concise facts about how a vector field is used in machine learning, then perturb with a polytope example under rotational invariance. [benchmark_id=factual_recall_079]"
680,factual_recall,"State concise facts about how a graph is used in machine learning, then factorize with a kernel example under noisy measurements. [benchmark_id=factual_recall_080]"
681,factual_recall,"State concise facts about how a basis is used in machine learning, then factorize with a embedding example with contrastive supervision. [benchmark_id=factual_recall_081]"
682,factual_recall,"State concise facts about how a operator is used in machine learning, then align with a distance matrix example with contrastive supervision. [benchmark_id=factual_recall_082]"
683,factual_recall,"State concise facts about how a projection is used in machine learning, then optimize with a kernel example under fixed token budget. [benchmark_id=factual_recall_083]"
684,factual_recall,"State concise facts about how a operator is used in machine learning, then interpolate with a kernel example under rotational invariance. [benchmark_id=factual_recall_084]"
685,factual_recall,"State concise facts about how a vector field is used in machine learning, then factorize with a basis example under noisy measurements. [benchmark_id=factual_recall_085]"
686,factual_recall,"State concise facts about how a latent map is used in machine learning, then cluster with a basis example across two scales. [benchmark_id=factual_recall_086]"
687,factual_recall,"State concise facts about how a operator is used in machine learning, then project with a kernel example with contrastive supervision. [benchmark_id=factual_recall_087]"
688,factual_recall,"State concise facts about how a embedding is used in machine learning, then perturb with a manifold example with bounded curvature. [benchmark_id=factual_recall_088]"
689,factual_recall,"State concise facts about how a latent map is used in machine learning, then stabilize with a polytope example across two scales. [benchmark_id=factual_recall_089]"
690,factual_recall,"State concise facts about how a kernel is used in machine learning, then stabilize with a vector field example under noisy measurements. [benchmark_id=factual_recall_090]"
691,factual_recall,"State concise facts about how a manifold is used in machine learning, then interpolate with a coordinate frame example with contrastive supervision. [benchmark_id=factual_recall_091]"
692,factual_recall,"State concise facts about how a manifold is used in machine learning, then cluster with a basis example with sparse observations. [benchmark_id=factual_recall_092]"
693,factual_recall,"State concise facts about how a graph is used in machine learning, then stabilize with a operator example under rotational invariance. [benchmark_id=factual_recall_093]"
694,factual_recall,"State concise facts about how a distance matrix is used in machine learning, then factorize with a polytope example while preserving neighborhood topology. [benchmark_id=factual_recall_094]"
695,factual_recall,"State concise facts about how a trajectory is used in machine learning, then factorize with a polytope example under fixed token budget. [benchmark_id=factual_recall_095]"
696,factual_recall,"State concise facts about how a tensor is used in machine learning, then align with a latent map example under rotational invariance. [benchmark_id=factual_recall_096]"
697,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then decompose with a distance matrix example with contrastive supervision. [benchmark_id=factual_recall_097]"
698,factual_recall,"State concise facts about how a graph is used in machine learning, then interpolate with a tensor example while preserving neighborhood topology. [benchmark_id=factual_recall_098]"
699,factual_recall,"State concise facts about how a latent map is used in machine learning, then optimize with a projection example under rotational invariance. [benchmark_id=factual_recall_099]"
700,factual_recall,"State concise facts about how a latent map is used in machine learning, then stabilize with a projection example under fixed token budget. [benchmark_id=factual_recall_100]"
701,factual_recall,"State concise facts about how a manifold is used in machine learning, then transform with a distance matrix example with sparse observations. [benchmark_id=factual_recall_101]"
702,factual_recall,"State concise facts about how a embedding is used in machine learning, then compare with a graph example under noisy measurements. [benchmark_id=factual_recall_102]"
703,factual_recall,"State concise facts about how a vector field is used in machine learning, then decompose with a basis example across two scales. [benchmark_id=factual_recall_103]"
704,factual_recall,"State concise facts about how a distance matrix is used in machine learning, then optimize with a distance matrix example under fixed token budget. [benchmark_id=factual_recall_104]"
705,factual_recall,"State concise facts about how a kernel is used in machine learning, then align with a basis example while preserving neighborhood topology. [benchmark_id=factual_recall_105]"
706,factual_recall,"State concise facts about how a kernel is used in machine learning, then normalize with a basis example under noisy measurements. [benchmark_id=factual_recall_106]"
707,factual_recall,"State concise facts about how a basis is used in machine learning, then normalize with a tensor example while preserving neighborhood topology. [benchmark_id=factual_recall_107]"
708,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then decompose with a vector field example with bounded curvature. [benchmark_id=factual_recall_108]"
709,factual_recall,"State concise facts about how a operator is used in machine learning, then project with a kernel example under fixed token budget. [benchmark_id=factual_recall_109]"
710,factual_recall,"State concise facts about how a kernel is used in machine learning, then normalize with a geodesic example under fixed token budget. [benchmark_id=factual_recall_110]"
711,factual_recall,"State concise facts about how a kernel is used in machine learning, then interpolate with a geodesic example with contrastive supervision. [benchmark_id=factual_recall_111]"
712,factual_recall,"State concise facts about how a polytope is used in machine learning, then interpolate with a graph example while preserving neighborhood topology. [benchmark_id=factual_recall_112]"
713,factual_recall,"State concise facts about how a polytope is used in machine learning, then stabilize with a latent map example under fixed token budget. [benchmark_id=factual_recall_113]"
714,factual_recall,"State concise facts about how a latent map is used in machine learning, then optimize with a graph example with bounded curvature. [benchmark_id=factual_recall_114]"
715,factual_recall,"State concise facts about how a graph is used in machine learning, then perturb with a projection example under noisy measurements. [benchmark_id=factual_recall_115]"
716,factual_recall,"State concise facts about how a latent map is used in machine learning, then factorize with a projection example across two scales. [benchmark_id=factual_recall_116]"
717,factual_recall,"State concise facts about how a basis is used in machine learning, then decompose with a operator example with bounded curvature. [benchmark_id=factual_recall_117]"
718,factual_recall,"State concise facts about how a vector field is used in machine learning, then normalize with a operator example under rotational invariance. [benchmark_id=factual_recall_118]"
719,factual_recall,"State concise facts about how a kernel is used in machine learning, then transform with a distance matrix example under rotational invariance. [benchmark_id=factual_recall_119]"
720,factual_recall,"State concise facts about how a distance matrix is used in machine learning, then align with a projection example under fixed token budget. [benchmark_id=factual_recall_120]"
721,factual_recall,"State concise facts about how a graph is used in machine learning, then stabilize with a operator example across two scales. [benchmark_id=factual_recall_121]"
722,factual_recall,"State concise facts about how a operator is used in machine learning, then optimize with a graph example under noisy measurements. [benchmark_id=factual_recall_122]"
723,factual_recall,"State concise facts about how a manifold is used in machine learning, then project with a polytope example under rotational invariance. [benchmark_id=factual_recall_123]"
724,factual_recall,"State concise facts about how a kernel is used in machine learning, then normalize with a embedding example while preserving neighborhood topology. [benchmark_id=factual_recall_124]"
725,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then optimize with a polytope example with contrastive supervision. [benchmark_id=factual_recall_125]"
726,factual_recall,"State concise facts about how a projection is used in machine learning, then factorize with a embedding example while preserving neighborhood topology. [benchmark_id=factual_recall_126]"
727,factual_recall,"State concise facts about how a embedding is used in machine learning, then decompose with a tensor example with sparse observations. [benchmark_id=factual_recall_127]"
728,factual_recall,"State concise facts about how a geodesic is used in machine learning, then decompose with a latent map example while preserving neighborhood topology. [benchmark_id=factual_recall_128]"
729,factual_recall,"State concise facts about how a embedding is used in machine learning, then project with a vector field example under fixed token budget. [benchmark_id=factual_recall_129]"
730,factual_recall,"State concise facts about how a distance matrix is used in machine learning, then optimize with a latent map example with bounded curvature. [benchmark_id=factual_recall_130]"
731,factual_recall,"State concise facts about how a basis is used in machine learning, then perturb with a projection example under noisy measurements. [benchmark_id=factual_recall_131]"
732,factual_recall,"State concise facts about how a manifold is used in machine learning, then normalize with a kernel example under rotational invariance. [benchmark_id=factual_recall_132]"
733,factual_recall,"State concise facts about how a operator is used in machine learning, then compare with a trajectory example with contrastive supervision. [benchmark_id=factual_recall_133]"
734,factual_recall,"State concise facts about how a embedding is used in machine learning, then align with a manifold example under noisy measurements. [benchmark_id=factual_recall_134]"
735,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then stabilize with a graph example with bounded curvature. [benchmark_id=factual_recall_135]"
736,factual_recall,"State concise facts about how a polytope is used in machine learning, then compare with a projection example with sparse observations. [benchmark_id=factual_recall_136]"
737,factual_recall,"State concise facts about how a polytope is used in machine learning, then project with a tensor example with sparse observations. [benchmark_id=factual_recall_137]"
738,factual_recall,"State concise facts about how a tensor is used in machine learning, then interpolate with a latent map example under fixed token budget. [benchmark_id=factual_recall_138]"
739,factual_recall,"State concise facts about how a geodesic is used in machine learning, then cluster with a distance matrix example with contrastive supervision. [benchmark_id=factual_recall_139]"
740,factual_recall,"State concise facts about how a tensor is used in machine learning, then compare with a vector field example under fixed token budget. [benchmark_id=factual_recall_140]"
741,factual_recall,"State concise facts about how a latent map is used in machine learning, then align with a graph example while preserving neighborhood topology. [benchmark_id=factual_recall_141]"
742,factual_recall,"State concise facts about how a tensor is used in machine learning, then stabilize with a manifold example with bounded curvature. [benchmark_id=factual_recall_142]"
743,factual_recall,"State concise facts about how a polytope is used in machine learning, then normalize with a trajectory example across two scales. [benchmark_id=factual_recall_143]"
744,factual_recall,"State concise facts about how a distance matrix is used in machine learning, then transform with a basis example under rotational invariance. [benchmark_id=factual_recall_144]"
745,factual_recall,"State concise facts about how a geodesic is used in machine learning, then perturb with a operator example under rotational invariance. [benchmark_id=factual_recall_145]"
746,factual_recall,"State concise facts about how a manifold is used in machine learning, then optimize with a tensor example under noisy measurements. [benchmark_id=factual_recall_146]"
747,factual_recall,"State concise facts about how a kernel is used in machine learning, then perturb with a coordinate frame example under rotational invariance. [benchmark_id=factual_recall_147]"
748,factual_recall,"State concise facts about how a graph is used in machine learning, then stabilize with a basis example under noisy measurements. [benchmark_id=factual_recall_148]"
749,factual_recall,"State concise facts about how a embedding is used in machine learning, then factorize with a latent map example under noisy measurements. [benchmark_id=factual_recall_149]"
750,factual_recall,"State concise facts about how a manifold is used in machine learning, then optimize with a basis example with sparse observations. [benchmark_id=factual_recall_150]"
751,factual_recall,"State concise facts about how a trajectory is used in machine learning, then perturb with a tensor example across two scales. [benchmark_id=factual_recall_151]"
752,factual_recall,"State concise facts about how a kernel is used in machine learning, then optimize with a geodesic example with contrastive supervision. [benchmark_id=factual_recall_152]"
753,factual_recall,"State concise facts about how a trajectory is used in machine learning, then cluster with a operator example under rotational invariance. [benchmark_id=factual_recall_153]"
754,factual_recall,"State concise facts about how a graph is used in machine learning, then transform with a graph example with contrastive supervision. [benchmark_id=factual_recall_154]"
755,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then normalize with a vector field example while preserving neighborhood topology. [benchmark_id=factual_recall_155]"
756,factual_recall,"State concise facts about how a vector field is used in machine learning, then normalize with a geodesic example while preserving neighborhood topology. [benchmark_id=factual_recall_156]"
757,factual_recall,"State concise facts about how a embedding is used in machine learning, then transform with a embedding example while preserving neighborhood topology. [benchmark_id=factual_recall_157]"
758,factual_recall,"State concise facts about how a vector field is used in machine learning, then optimize with a operator example under fixed token budget. [benchmark_id=factual_recall_158]"
759,factual_recall,"State concise facts about how a tensor is used in machine learning, then optimize with a embedding example with bounded curvature. [benchmark_id=factual_recall_159]"
760,factual_recall,"State concise facts about how a manifold is used in machine learning, then project with a basis example across two scales. [benchmark_id=factual_recall_160]"
761,factual_recall,"State concise facts about how a embedding is used in machine learning, then decompose with a distance matrix example across two scales. [benchmark_id=factual_recall_161]"
762,factual_recall,"State concise facts about how a latent map is used in machine learning, then perturb with a coordinate frame example with bounded curvature. [benchmark_id=factual_recall_162]"
763,factual_recall,"State concise facts about how a projection is used in machine learning, then decompose with a coordinate frame example while preserving neighborhood topology. [benchmark_id=factual_recall_163]"
764,factual_recall,"State concise facts about how a kernel is used in machine learning, then factorize with a graph example under fixed token budget. [benchmark_id=factual_recall_164]"
765,factual_recall,"State concise facts about how a operator is used in machine learning, then decompose with a geodesic example under rotational invariance. [benchmark_id=factual_recall_165]"
766,factual_recall,"State concise facts about how a polytope is used in machine learning, then optimize with a kernel example while preserving neighborhood topology. [benchmark_id=factual_recall_166]"
767,factual_recall,"State concise facts about how a trajectory is used in machine learning, then factorize with a basis example across two scales. [benchmark_id=factual_recall_167]"
768,factual_recall,"State concise facts about how a vector field is used in machine learning, then cluster with a latent map example with bounded curvature. [benchmark_id=factual_recall_168]"
769,factual_recall,"State concise facts about how a basis is used in machine learning, then perturb with a embedding example while preserving neighborhood topology. [benchmark_id=factual_recall_169]"
770,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then perturb with a geodesic example with sparse observations. [benchmark_id=factual_recall_170]"
771,factual_recall,"State concise facts about how a distance matrix is used in machine learning, then normalize with a basis example with contrastive supervision. [benchmark_id=factual_recall_171]"
772,factual_recall,"State concise facts about how a tensor is used in machine learning, then cluster with a graph example under rotational invariance. [benchmark_id=factual_recall_172]"
773,factual_recall,"State concise facts about how a embedding is used in machine learning, then perturb with a tensor example across two scales. [benchmark_id=factual_recall_173]"
774,factual_recall,"State concise facts about how a manifold is used in machine learning, then optimize with a kernel example with bounded curvature. [benchmark_id=factual_recall_174]"
775,factual_recall,"State concise facts about how a polytope is used in machine learning, then interpolate with a operator example under rotational invariance. [benchmark_id=factual_recall_175]"
776,factual_recall,"State concise facts about how a vector field is used in machine learning, then project with a geodesic example under rotational invariance. [benchmark_id=factual_recall_176]"
777,factual_recall,"State concise facts about how a latent map is used in machine learning, then factorize with a kernel example under noisy measurements. [benchmark_id=factual_recall_177]"
778,factual_recall,"State concise facts about how a manifold is used in machine learning, then align with a manifold example while preserving neighborhood topology. [benchmark_id=factual_recall_178]"
779,factual_recall,"State concise facts about how a kernel is used in machine learning, then project with a tensor example while preserving neighborhood topology. [benchmark_id=factual_recall_179]"
780,factual_recall,"State concise facts about how a trajectory is used in machine learning, then transform with a polytope example across two scales. [benchmark_id=factual_recall_180]"
781,factual_recall,"State concise facts about how a latent map is used in machine learning, then decompose with a latent map example while preserving neighborhood topology. [benchmark_id=factual_recall_181]"
782,factual_recall,"State concise facts about how a basis is used in machine learning, then factorize with a graph example under noisy measurements. [benchmark_id=factual_recall_182]"
783,factual_recall,"State concise facts about how a operator is used in machine learning, then transform with a operator example with contrastive supervision. [benchmark_id=factual_recall_183]"
784,factual_recall,"State concise facts about how a embedding is used in machine learning, then interpolate with a graph example under rotational invariance. [benchmark_id=factual_recall_184]"
785,factual_recall,"State concise facts about how a trajectory is used in machine learning, then normalize with a trajectory example under fixed token budget. [benchmark_id=factual_recall_185]"
786,factual_recall,"State concise facts about how a manifold is used in machine learning, then compare with a tensor example under rotational invariance. [benchmark_id=factual_recall_186]"
787,factual_recall,"State concise facts about how a geodesic is used in machine learning, then interpolate with a vector field example under rotational invariance. [benchmark_id=factual_recall_187]"
788,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then compare with a graph example with bounded curvature. [benchmark_id=factual_recall_188]"
789,factual_recall,"State concise facts about how a operator is used in machine learning, then cluster with a basis example with sparse observations. [benchmark_id=factual_recall_189]"
790,factual_recall,"State concise facts about how a distance matrix is used in machine learning, then normalize with a latent map example under fixed token budget. [benchmark_id=factual_recall_190]"
791,factual_recall,"State concise facts about how a polytope is used in machine learning, then factorize with a geodesic example under fixed token budget. [benchmark_id=factual_recall_191]"
792,factual_recall,"State concise facts about how a latent map is used in machine learning, then normalize with a manifold example under fixed token budget. [benchmark_id=factual_recall_192]"
793,factual_recall,"State concise facts about how a manifold is used in machine learning, then project with a coordinate frame example under noisy measurements. [benchmark_id=factual_recall_193]"
794,factual_recall,"State concise facts about how a basis is used in machine learning, then perturb with a embedding example across two scales. [benchmark_id=factual_recall_194]"
795,factual_recall,"State concise facts about how a geodesic is used in machine learning, then optimize with a graph example under rotational invariance. [benchmark_id=factual_recall_195]"
796,factual_recall,"State concise facts about how a geodesic is used in machine learning, then stabilize with a kernel example while preserving neighborhood topology. [benchmark_id=factual_recall_196]"
797,factual_recall,"State concise facts about how a vector field is used in machine learning, then transform with a trajectory example with bounded curvature. [benchmark_id=factual_recall_197]"
798,factual_recall,"State concise facts about how a embedding is used in machine learning, then normalize with a kernel example with sparse observations. [benchmark_id=factual_recall_198]"
799,factual_recall,"State concise facts about how a projection is used in machine learning, then cluster with a coordinate frame example under rotational invariance. [benchmark_id=factual_recall_199]"
800,narrative_structure,"Write a short technical narrative where a researcher must compare a graph and a manifold while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_000]"
801,narrative_structure,"Write a short technical narrative where a researcher must compare a kernel and a projection under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_001]"
802,narrative_structure,"Write a short technical narrative where a researcher must transform a distance matrix and a kernel with contrastive supervision, ending with a tradeoff. [benchmark_id=narrative_structure_002]"
803,narrative_structure,"Write a short technical narrative where a researcher must compare a basis and a kernel with contrastive supervision, ending with a tradeoff. [benchmark_id=narrative_structure_003]"
804,narrative_structure,"Write a short technical narrative where a researcher must optimize a tensor and a distance matrix while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_004]"
805,narrative_structure,"Write a short technical narrative where a researcher must perturb a kernel and a geodesic with bounded curvature, ending with a tradeoff. [benchmark_id=narrative_structure_005]"
806,narrative_structure,"Write a short technical narrative where a researcher must stabilize a trajectory and a latent map with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_006]"
807,narrative_structure,"Write a short technical narrative where a researcher must optimize a basis and a projection while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_007]"
808,narrative_structure,"Write a short technical narrative where a researcher must cluster a trajectory and a manifold with bounded curvature, ending with a tradeoff. [benchmark_id=narrative_structure_008]"
809,narrative_structure,"Write a short technical narrative where a researcher must perturb a tensor and a vector field under rotational invariance, ending with a tradeoff. [benchmark_id=narrative_structure_009]"
810,narrative_structure,"Write a short technical narrative where a researcher must project a basis and a polytope across two scales, ending with a tradeoff. [benchmark_id=narrative_structure_010]"
811,narrative_structure,"Write a short technical narrative where a researcher must align a operator and a basis with contrastive supervision, ending with a tradeoff. [benchmark_id=narrative_structure_011]"
812,narrative_structure,"Write a short technical narrative where a researcher must cluster a geodesic and a latent map with contrastive supervision, ending with a tradeoff. [benchmark_id=narrative_structure_012]"
813,narrative_structure,"Write a short technical narrative where a researcher must decompose a trajectory and a latent map across two scales, ending with a tradeoff. [benchmark_id=narrative_structure_013]"
814,narrative_structure,"Write a short technical narrative where a researcher must perturb a tensor and a projection with bounded curvature, ending with a tradeoff. [benchmark_id=narrative_structure_014]"
815,narrative_structure,"Write a short technical narrative where a researcher must align a manifold and a polytope with contrastive supervision, ending with a tradeoff. [benchmark_id=narrative_structure_015]"
816,narrative_structure,"Write a short technical narrative where a researcher must interpolate a coordinate frame and a projection with bounded curvature, ending with a tradeoff. [benchmark_id=narrative_structure_016]"
817,narrative_structure,"Write a short technical narrative where a researcher must transform a projection and a embedding with contrastive supervision, ending with a tradeoff. [benchmark_id=narrative_structure_017]"
818,narrative_structure,"Write a short technical narrative where a researcher must decompose a embedding and a graph under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_018]"
819,narrative_structure,"Write a short technical narrative where a researcher must align a vector field and a distance matrix with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_019]"
820,narrative_structure,"Write a short technical narrative where a researcher must interpolate a latent map and a kernel while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_020]"
821,narrative_structure,"Write a short technical narrative where a researcher must factorize a basis and a latent map with contrastive supervision, ending with a tradeoff. [benchmark_id=narrative_structure_021]"
822,narrative_structure,"Write a short technical narrative where a researcher must align a kernel and a basis with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_022]"
823,narrative_structure,"Write a short technical narrative where a researcher must factorize a projection and a latent map under fixed token budget, ending with a tradeoff. [benchmark_id=narrative_structure_023]"
824,narrative_structure,"Write a short technical narrative where a researcher must align a vector field and a kernel with contrastive supervision, ending with a tradeoff. [benchmark_id=narrative_structure_024]"
825,narrative_structure,"Write a short technical narrative where a researcher must interpolate a graph and a vector field under rotational invariance, ending with a tradeoff. [benchmark_id=narrative_structure_025]"
826,narrative_structure,"Write a short technical narrative where a researcher must normalize a graph and a coordinate frame with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_026]"
827,narrative_structure,"Write a short technical narrative where a researcher must factorize a vector field and a latent map under rotational invariance, ending with a tradeoff. [benchmark_id=narrative_structure_027]"
828,narrative_structure,"Write a short technical narrative where a researcher must compare a embedding and a graph under fixed token budget, ending with a tradeoff. [benchmark_id=narrative_structure_028]"
829,narrative_structure,"Write a short technical narrative where a researcher must stabilize a geodesic and a manifold under rotational invariance, ending with a tradeoff. [benchmark_id=narrative_structure_029]"
830,narrative_structure,"Write a short technical narrative where a researcher must stabilize a basis and a manifold while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_030]"
831,narrative_structure,"Write a short technical narrative where a researcher must perturb a geodesic and a vector field under fixed token budget, ending with a tradeoff. [benchmark_id=narrative_structure_031]"
832,narrative_structure,"Write a short technical narrative where a researcher must optimize a vector field and a tensor under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_032]"
833,narrative_structure,"Write a short technical narrative where a researcher must transform a manifold and a operator while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_033]"
834,narrative_structure,"Write a short technical narrative where a researcher must factorize a trajectory and a projection with bounded curvature, ending with a tradeoff. [benchmark_id=narrative_structure_034]"
